grupo,customer_types,sin_tacc,event_date,reserved_at,canceled_at,checked_at,anticipacion_min,status,customer_id
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 08:42:23.232000-03:00,,2026-07-30 12:52:53.781000-03:00,250.50915,used,8961
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 08:43:22.473000-03:00,,2026-07-30 12:53:02.402000-03:00,249.66548333333333,used,8963
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 10:01:35.574000-03:00,,2026-07-30 13:05:30.964000-03:00,183.92316666666665,used,9028
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 08:41:34.269000-03:00,,2026-07-30 13:11:11.201000-03:00,269.61553333333336,used,9062
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 09:01:56.809000-03:00,,2026-07-30 13:14:04.510000-03:00,252.12834999999998,used,9087
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 08:17:10.666000-03:00,,2026-07-30 13:16:47.075000-03:00,299.60681666666665,used,9108
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 09:00:16.446000-03:00,,2026-07-30 13:29:23.909000-03:00,269.12438333333336,used,9183
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 09:15:09.422000-03:00,,2026-07-30 13:46:57.781000-03:00,271.80598333333336,used,9299
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 09:14:23.611000-03:00,,2026-07-30 13:59:17.328000-03:00,284.89528333333334,used,9352
Becas personal,Becas Docentes,False,2026-07-30,2026-07-30 09:24:31.785000-03:00,,2026-07-30 14:20:17.409000-03:00,295.7604,used,9446
Becas personal,Becas Docentes,False,2026-07-31,2026-07-31 08:01:04.245000-03:00,,2026-07-31 12:12:23.615000-03:00,251.32283333333334,used,9600
Becas personal,Becas Docentes,False,2026-07-31,2026-07-31 09:00:18.760000-03:00,,2026-07-31 12:16:18.101000-03:00,195.98901666666669,used,9639
Becas personal,Becas Docentes,False,2026-07-31,2026-07-31 09:36:12.787000-03:00,,2026-07-31 12:18:54.017000-03:00,162.68716666666666,used,9663
Becas personal,Becas Docentes,False,2026-07-31,2026-07-31 08:35:26.057000-03:00,,2026-07-31 12:18:56.651000-03:00,223.5099,used,9664
Becas personal,Becas Docentes,False,2026-07-31,2026-07-31 08:19:11.982000-03:00,,2026-07-31 12:18:58.754000-03:00,239.77953333333335,used,9665
Becas personal,Becas Docentes,False,2026-07-31,2026-07-31 10:06:24.057000-03:00,,2026-07-31 12:25:34.164000-03:00,139.16845,used,9704
Becas personal,Becas Docentes,False,2026-07-31,2026-07-31 09:37:50.175000-03:00,,2026-07-31 12:26:15.821000-03:00,168.42743333333334,used,9709
Becas personal,Becas Docentes,False,2026-07-31,2026-07-31 09:36:21.793000-03:00,,2026-07-31 12:26:20.257000-03:00,169.9744,used,9711
Becas personal,Becas Docentes,False,2026-07-31,2026-07-31 08:50:57.657000-03:00,,2026-07-31 12:26:22.952000-03:00,215.42158333333333,used,9712
Becas personal,Becas Docentes,False,2026-07-31,2026-07-31 10:39:40.342000-03:00,,2026-07-31 12:26:24.464000-03:00,106.73536666666668,used,9713
